accx,accy,accz,gryx,gryy,gryz,number,activity
0.6753813,0.91374606,-0.53416073,-0.77930695,-1.2013276,-1.5837641,15.0,3
0.853848,0.70424104,-0.22517467,1.3516004,1.9483285,-0.9871931,15.0,3
1.144099,0.5581219,-0.15188912,0.83170176,-0.037821285,0.80340993,15.0,3
0.5781078,0.66230226,0.11101818,0.47275734,-0.86788243,0.41886157,15.0,3
0.60517085,0.78406274,-0.21718761,0.0503702,-1.89918,0.97544706,15.0,3
0.46298403,0.69559413,0.010232818,0.29249972,0.45811403,0.44322637,15.0,3
0.39131695,0.687065,0.09931053,-0.2665816,-1.2098796,-0.2766347,15.0,3
0.4017566,0.48667893,-0.07832104,-0.27675685,-0.58014745,0.021519909,15.0,3
0.25339562,0.34872314,0.45035607,-0.12945107,0.0813498,0.039845865,15.0,3
0.6450927,0.4530213,0.8584755,-2.0945697,-1.6556891,1.0180506,15.0,3
3.0603442,1.3480313,1.9926808,-3.7868235,-3.3407173,-0.163293,15.0,3
3.3662536,1.5197731,0.3214819,-4.652524,-1.9958713,2.6125484,15.0,3
4.0880365,1.2043581,0.42765903,-1.7548413,1.797724,3.9759123,15.0,3
2.096182,1.0528396,-0.77911824,-2.2429051,1.1954108,5.1814113,15.0,3
1.4243777,0.8470618,-0.3768215,-0.62220985,1.1991633,4.8799405,15.0,3
1.5978625,1.1482208,-0.6376133,0.022165682,2.246867,5.3571134,15.0,3
1.3864639,1.4705282,-0.68945634,-0.21746802,1.3859136,4.8776717,15.0,3
1.5347388,1.4799106,-0.81968945,0.51982886,4.001272,5.4565973,15.0,3
1.236294,1.6150863,-0.7992018,0.06232571,3.5802636,4.890046,15.0,3
0.881931,0.81895876,-0.69008076,-0.12241739,2.614573,4.113549,15.0,3
0.18685691,0.4964818,0.23126838,-1.4704224,-0.20134118,4.8838677,15.0,3
-2.4498985,0.5588019,1.2520851,-1.9099661,-1.4925357,3.5291255,15.0,3
-2.9318917,0.07101585,0.6151777,-0.47977355,1.5592772,1.3757558,15.0,3
-3.012958,0.056969546,1.6709038,1.6100488,1.2109792,0.84055054,15.0,3
-3.0864968,0.61796355,0.5252974,-1.1827922,1.2895191,-1.2181875,15.0,3
-1.1298506,1.1150075,-1.2068491,0.82023495,-0.56267667,-3.644998,15.0,3
0.17016837,1.7079413,-0.35056284,2.8106432,1.6612219,-4.392767,15.0,3
0.2600457,1.9588562,-0.26153782,1.50683,-0.23703316,-4.4649887,15.0,3
1.4787576,2.1577485,-1.2891867,1.0145075,-1.9673351,-6.224106,15.0,3
2.4525857,1.9286051,-0.78894883,3.199747,-0.9159837,-5.8871875,15.0,3
2.407293,1.7527348,-0.92645264,3.2754245,-3.056368,-5.1659126,15.0,3
2.7251868,1.8575453,0.8318261,5.059657,-2.9690495,-5.6692834,15.0,3
2.5495853,2.296975,-0.3562371,1.4861828,-7.706257,-6.957912,15.0,3
4.8718023,1.7387087,0.7507077,2.8478189,-0.88177526,-6.1425643,15.0,3
4.4567146,0.98173475,2.108807,5.838807,-0.12681562,-3.2300982,15.0,3
4.8555665,0.7364832,3.6470742,0.24734806,2.5155954,0.27370253,15.0,3
3.797647,1.9961494,3.1117601,-1.9480318,2.7268848,3.9014566,15.0,3
3.5205338,2.4990563,0.6522753,-4.326706,3.3090045,4.275219,15.0,3
2.0910544,2.163096,-0.20611393,-1.0426248,7.081464,4.8512297,15.0,3
1.5814191,1.238055,0.5410532,-3.4880755,2.7206018,3.6467957,15.0,3
1.2492388,1.3756777,-0.34413776,-4.1681604,0.35608208,3.9875538,15.0,3
0.941177,1.4123003,-0.27581012,-2.922641,3.067137,3.8208747,15.0,3
1.1332217,1.213934,-0.4995885,-2.5510604,1.8845891,2.9776888,15.0,3
2.0433812,0.893857,-0.49543118,-1.4528819,2.8260198,3.1671617,15.0,3
1.2541528,1.0717022,-0.42954278,-1.72915,1.5436565,5.0971117,15.0,3
0.013847105,0.66940254,0.08097861,-1.8900344,1.9790462,4.7513447,15.0,3
-0.8073928,1.0112764,0.2579283,-3.5256872,0.3562217,4.0499144,15.0,3
-2.6234436,0.9053694,-0.89585084,-2.3871043,0.91931725,3.7968242,15.0,3
0.31457317,0.75248426,0.73899114,-1.4347472,0.89819306,-0.5763886,16.0,3
0.72036386,0.774324,0.9274117,-3.3557625,0.0026580405,0.6222495,16.0,3
1.4334124,1.1882508,1.3184593,-5.231665,-0.53439546,1.9758195,16.0,3
2.157625,1.8905556,1.3702775,-2.4718966,-0.6896081,2.7374713,16.0,3
2.41791,2.2975054,0.28653508,-0.65900165,-0.5724062,4.757556,16.0,3
2.108092,0.95603764,-0.144613,-1.401803,1.617571,7.093514,16.0,3
2.0372682,0.91198045,0.28483054,-0.59831524,2.2173958,7.583199,16.0,3
1.6300634,2.0718331,-0.6595811,-0.84937996,3.1093178,7.1881156,16.0,3
1.5256501,2.2099955,-0.46047863,-1.0410148,3.190705,6.3418355,16.0,3
1.0827618,1.9886965,-0.3998689,-2.2851894,2.8212888,4.5874057,16.0,3
-0.16692558,1.7460592,-0.103603825,-1.8556699,1.5312775,1.6953465,16.0,3
-1.9875864,1.7375513,-0.4520607,1.3116233,-0.54864985,-1.657478,16.0,3
-3.8570142,1.6582152,-1.2102134,3.5514898,-1.3148409,-6.0148015,16.0,3
-3.3039365,2.0287023,-0.71908736,2.1913762,-3.1856968,-9.253923,16.0,3
-0.14757958,2.5714953,0.59969056,0.74275535,-2.907568,-9.635917,16.0,3
2.160357,2.8809934,0.35472828,-0.23825808,-1.7918154,-8.95922,16.0,3
2.4960535,2.8453264,-0.24253395,0.4598049,-0.4240239,-6.5740724,16.0,3
2.3901343,2.2295184,-0.6864948,-0.68865556,-2.8906922,-4.6904507,16.0,3
2.052729,1.353128,-0.61505675,-1.7628216,-3.9063768,-3.958747,16.0,3
2.356431,1.3733947,-0.33409283,-0.60172296,-0.9691223,-2.812484,16.0,3
2.9128327,1.4466636,-0.1296183,0.34804106,-1.3331827,1.1397692,16.0,3
4.895843,0.75027347,-0.09230357,1.050286,0.039436325,3.7407997,16.0,3
4.4465165,1.0374129,-0.25387472,2.5013826,0.22442311,5.587443,16.0,3
2.9415743,1.3621068,-0.7479425,3.3115475,1.2202073,8.136545,16.0,3
2.5246406,1.7717931,-0.56035006,3.2101405,4.388242,7.766087,16.0,3
1.5281193,3.0783057,-0.36404246,-0.8570034,2.0384283,7.0704303,16.0,3
1.4644969,2.7527983,0.07077858,-1.970542,-0.80687505,7.157136,16.0,3
1.7116276,2.4918456,0.020386804,-0.31103292,1.0932724,7.4438796,16.0,3
1.0129933,2.082087,-0.38851923,-3.0136836,-0.006482471,3.8573282,16.0,3
-2.0406537,2.2711067,0.6318142,1.5783812,0.00029487512,-1.3798423,16.0,3
-4.68219,1.9092467,-0.7587725,1.9744579,-0.840216,-7.14547,16.0,3
-3.7556949,2.1792867,0.19727072,1.5195962,-0.23037148,-9.292796,16.0,3
-0.24842732,2.7585363,0.9018264,2.076052,0.44638905,-8.234905,16.0,3
2.1754587,2.688702,0.32600468,1.8093052,-0.1242107,-8.291483,16.0,3
2.121348,2.7227514,0.017698554,1.2839178,-0.112558536,-6.2190886,16.0,3
2.3214927,2.3298242,-0.0021245158,0.9505202,-1.5231198,-4.5997863,16.0,3
2.1691558,1.3237336,-0.10527293,2.2071314,-1.3322928,-2.7454293,16.0,3
2.5519485,1.3901461,-0.055286713,2.1129024,-0.5194287,-2.1752095,16.0,3
2.7640817,1.4243464,0.98846024,1.0355313,1.1681465,1.1291322,16.0,3
4.0592594,0.77196336,1.8151541,-1.6741048,0.8867113,2.7154038,16.0,3
3.808661,0.8796401,2.3123732,-1.5583267,0.7752608,4.3689685,16.0,3
2.7711382,1.0182096,0.8097798,-1.3957071,0.9805522,7.048343,16.0,3
2.641458,1.0339168,0.36508563,-0.2946844,1.2438039,7.447362,16.0,3
2.0350683,2.5121675,-0.43610626,-1.0145476,1.8743454,6.7501006,16.0,3
1.581503,2.6534238,-0.14414302,-3.1305428,-0.45647937,6.852636,16.0,3
1.7497038,2.4907203,0.17660399,-2.5698795,-1.0741011,7.2808194,16.0,3
1.3410674,2.3471656,0.3055002,-1.8686248,-0.847488,4.3460593,16.0,3
-1.5095481,1.9573517,0.520723,1.940704,0.15636012,-0.824631,16.0,3
-4.8406634,1.3868403,-0.26764843,2.3278384,0.60850114,-5.9864507,16.0,3
-4.031776,1.8526468,0.75489146,2.2250183,1.2149603,-7.641687,16.0,3
1.3115293,0.34290236,1.1815386,2.3156157,1.8322641,0.38220966,18.0,3
1.0238516,0.5571097,0.9393957,0.46099383,0.21399482,0.82403976,18.0,3
0.48728997,0.39090133,0.7306395,-3.2152455,-1.4596363,-0.2427404,18.0,3
0.39705536,0.46733767,0.36901927,-3.3642967,0.21399482,-0.2512576,18.0,3
1.6090692,0.9243208,0.9572134,-3.6176836,1.8003246,1.7417687,18.0,3
3.7774594,0.9047267,1.7728758,-5.5478954,0.009581857,3.4249818,18.0,3
3.751741,1.6773384,0.9161585,-4.7579246,0.27148595,5.021958,18.0,3
3.127831,1.6356084,0.12792507,-2.0388064,-1.2467061,7.675068,18.0,3
2.2505984,2.3660066,-1.024047,0.10965904,-1.4500544,7.454685,18.0,3
1.8532261,2.31703,-0.62316763,0.8985653,-0.33855897,9.038886,18.0,3
1.6665348,2.4840436,0.742849,-3.0299964,-5.1667504,7.619706,18.0,3
-1.4283539,2.845615,1.5772159,-1.012483,-1.1317239,0.58129936,18.0,3
-4.6992126,2.372766,0.6701553,0.8208458,1.1359824,-4.9985356,18.0,3
-1.8518757,2.4739776,2.1830974,-0.82829833,2.4827657,-8.562986,18.0,3
0.105527796,3.247908,1.2721591,2.649916,3.2354739,-9.658512,18.0,3
3.2937503,4.3575163,-0.71984833,3.512283,0.5195496,-9.718133,18.0,3
4.690514,4.2650366,-0.21542934,1.5160627,-1.6267865,-8.054084,18.0,3
4.290484,3.0761583,-1.4307032,2.1548533,-1.3361368,-6.1121607,18.0,3
6.634838,1.1228604,0.32460013,1.0284528,0.20441297,-3.1598837,18.0,3
5.7248054,-1.4438521,-1.5948199,-1.3542359,1.5501317,5.543637,18.0,3
5.104743,0.50396895,2.5055742,-1.365947,1.231801,4.2394395,18.0,3
3.51802,1.5663433,1.4222018,-4.079742,-0.59620446,8.189294,18.0,3
2.7140555,3.1753109,-0.82203674,2.33265,3.5058951,9.084665,18.0,3
2.176431,3.5092762,-0.716575,-2.7020838,-0.51848495,7.6697445,18.0,3
2.066563,2.4978592,-0.5374379,-2.198504,-3.302547,8.360703,18.0,3
0.4894591,2.9683247,-0.022839727,2.2879345,-2.9416304,6.7424335,18.0,3
-6.5092087,4.235448,2.6787994,-0.1820553,0.76654863,-3.976471,18.0,3
-2.4581575,2.1878417,0.7235574,1.4340847,0.9411513,-6.213302,18.0,3
-0.3351011,2.0323362,1.0660107,0.007452556,-0.22357668,-7.979558,18.0,3
1.5560818,2.44077,-0.4169665,2.8852038,1.8791088,-9.311437,18.0,3
3.0389304,3.122196,-1.1422813,0.44395941,-4.2479568,-9.966196,18.0,3
2.9870481,2.5698268,-0.6388142,-0.7537728,0.4418301,-8.6950035,18.0,3
3.0063004,2.2155492,-1.1310803,-2.3464904,-2.2645123,-3.832743,18.0,3
4.3066297,0.524856,2.0244,5.2487288,3.3717492,0.98054343,18.0,3
5.8080397,0.0036602553,1.193206,-4.751537,-3.0012507,3.899816,18.0,3
4.7330465,0.937374,0.24571884,-0.09155997,-1.2541587,5.933299,18.0,3
4.8444057,2.202455,-0.16586167,1.5362911,4.1116815,9.375316,18.0,3
2.5947325,3.556083,-0.008196789,0.25871015,-0.22357668,10.166351,18.0,3
2.243004,4.0357594,-1.486808,-0.7537728,2.6839848,8.301083,18.0,3
2.1049526,2.8573716,0.60483086,-0.14266321,0.06600835,9.48178,18.0,3
-0.059224892,3.6864686,-0.8847006,-5.0017295,-3.5037658,5.9897256,18.0,3
-2.8922668,3.4195645,-0.5667899,0.6962817,2.7393465,-3.0055094,18.0,3
-5.552687,3.6886048,0.32644558,1.3925633,-0.8921774,-8.372415,18.0,3
0.26616052,2.9012437,1.3150114,2.0867157,0.5866226,-9.520108,18.0,3
2.8205853,3.1052988,0.6816943,-1.7247343,0.5003859,-10.245135,18.0,3
3.5516784,2.8981516,-0.740766,1.1359824,-2.2144737,-6.859545,18.0,3
2.286951,2.5048664,-0.03601933,4.04035,0.7250272,-5.3594522,18.0,3
4.7648625,2.2679775,0.8536766,4.0541906,-1.2967447,-6.5901885,18.0,3
7.426094,0.39606896,0.7844027,-1.3382661,-0.68776447,-2.9256606,18.0,3
2.9040058,-1.6448768,-1.1997805,0.603657,3.0438368,6.428362,18.0,3
1.1398698,0.437255,0.12465267,-3.1909506,-1.2738111,0.16055284,16.0,3
1.0538778,0.31711394,0.45454687,-5.2382045,-1.5364308,1.1575722,16.0,3
1.3795764,-0.016759412,0.8043579,-2.305196,0.33939672,3.2802415,16.0,3
2.1150904,0.044171106,0.429538,-0.59128267,0.17306685,4.4798937,16.0,3
2.6501784,0.20595594,-0.38183782,0.016144296,-1.4909824,5.2030535,16.0,3
2.896212,0.60663134,-0.17952299,0.40653953,-2.0657194,6.21051,16.0,3
3.181625,0.74477106,-0.60697806,1.7223607,-0.58039176,7.1237183,16.0,3
2.3927393,0.8364067,-0.86635816,2.995299,-0.6432062,6.866387,16.0,3
1.293115,0.99908125,-0.48642522,1.4038731,-0.04660029,4.8296227,16.0,3
1.0889902,1.3314577,0.56417257,-0.6373593,-1.4226527,4.349186,16.0,3
0.19244689,0.86726797,0.16950373,-0.14721853,-1.070358,3.7651465,16.0,3
0.12798731,0.8934749,0.47498375,-0.6889338,0.5861165,-0.5662546,16.0,3
-0.9736682,1.5912822,1.0229428,-2.5265386,-0.71286225,-2.5448296,16.0,3
-2.0276046,1.438854,1.2987931,-0.80386376,-0.17065829,-4.3625903,16.0,3
-1.7011569,1.3070818,0.15705869,-3.0008144,-0.20142844,-6.8797913,16.0,3
-0.3342411,1.1612338,0.43577632,-4.2997932,2.6917515,-8.650777,16.0,3
0.7483547,1.6003141,0.4778214,-0.31009266,4.031815,-9.001134,16.0,3
3.3380191,1.9296395,-0.2040942,-2.9359753,2.4032834,-8.62807,16.0,3
2.6565354,1.3895909,-0.24667844,-6.6960955,-0.72703433,-5.818334,16.0,3
3.7637203,1.1448574,1.1797122,-0.6538876,0.8809549,0.25670302,16.0,3
3.9270492,0.34698397,-1.2174535,0.62591,-2.7879016,3.1423256,16.0,3
3.9960213,-0.19594339,-4.014634,4.0963054,-2.2212806,4.3510013,16.0,3
4.2288027,0.07496437,-1.095443,6.069854,-1.5078074,7.9945154,16.0,3
3.6699302,0.98342407,-1.4137464,8.093702,3.6671462,9.88668,16.0,3
3.189077,2.205846,-1.0893705,2.7250524,4.4166603,6.890944,16.0,3
1.8712047,2.808802,0.19612439,-2.4916146,0.0360585,4.6397486,16.0,3
0.61465,1.5427067,0.72442317,-3.6982653,0.6334498,5.2025647,16.0,3
1.18463,0.78290397,0.56937087,-2.141833,1.4093883,4.0341716,16.0,3
0.95210695,1.3314874,0.20871308,0.9348507,2.2999425,-3.233816,16.0,3
-1.7825743,2.5906892,0.95787793,1.0498679,-3.879902,-6.6212907,16.0,3
-2.7016065,2.3643832,0.07126485,-2.2120478,-0.61377996,-7.891419,16.0,3
-0.8645922,1.645688,0.39775354,-4.5352902,-0.26846653,-8.001043,16.0,3
1.299272,1.4135108,0.8360505,-4.8290815,2.3431919,-8.230065,16.0,3
2.3974156,1.7952318,-0.032374397,-4.1903086,2.9112267,-7.43149,16.0,3
1.6860678,2.4485145,0.55017793,-6.6787467,0.64493406,-4.800441,16.0,3
3.356327,2.2899735,-1.0498948,-1.0911624,-0.89385295,-2.1698632,16.0,3
3.6583009,1.4906319,-0.17908916,1.3699263,1.1052996,0.21383774,16.0,3
3.7718525,0.26075825,-2.5547118,3.2642195,-2.5350559,3.028286,16.0,3
4.092905,0.061365306,-2.1280363,5.4426174,-2.0626476,4.8869915,16.0,3
3.8731105,1.0371097,-1.7837961,8.2100115,-1.575596,7.011127,16.0,3
3.215342,1.1172351,-0.764346,7.8652563,4.1092033,7.753311,16.0,3
2.1908088,2.3270845,-1.0986953,3.1767786,3.1638281,6.1050744,16.0,3
1.9587635,2.571434,-0.059763104,-2.0564866,2.5097835,5.5699215,16.0,3
0.97005016,1.5253335,0.5730043,-4.5036125,-1.5313867,5.9408736,16.0,3
1.3303621,0.9745388,0.40591773,1.3282828,1.0472499,3.660479,16.0,3
0.4368116,1.5771593,-0.14359751,1.6843649,-1.1025769,-1.7750348,16.0,3
-2.4928217,1.9967871,0.4309582,-0.80285144,-0.73577845,-4.626013,16.0,3
-2.4278402,1.786808,0.574663,-2.530361,-0.71193725,-7.214301,16.0,3
-0.9669711,1.3845985,1.1756201,-3.6088696,0.32133257,-7.6512966,16.0,3
0.5997178,1.4522911,0.2935042,-1.431135,0.95602155,-6.1712747,16.0,3
0.1815006,0.22848825,3.0130444,-1.3909576,-11.24472,-0.6417925,18.0,3
2.2065873,-0.26029664,-1.0703557,1.8990403,-1.8884462,0.6146875,18.0,3
-3.0508144,-0.9488662,2.8545942,-0.69434434,4.489947,0.23821999,18.0,3
-3.2423592,-0.41096377,0.5059599,2.468297,4.634216,2.684648,18.0,3
0.46161455,1.0055408,1.5257127,-1.4756933,3.6865892,-1.0136349,18.0,3
2.1093109,1.9154017,1.8774745,8.776283,6.4993095,-5.0938134,18.0,3
3.326233,2.3416557,1.1801988,-0.94008666,3.1273856,-6.142163,18.0,3
2.6011949,2.0684187,0.057570018,-1.4049901,4.555955,-7.522683,18.0,3
2.9652514,1.1523753,0.048179,2.1996036,6.1240983,-5.8812885,18.0,3
3.1355011,2.1504557,-2.1234298,6.903632,1.532242,-8.516089,18.0,3
6.8574724,-1.080075,4.701291,4.766634,0.7470882,-7.0008297,18.0,3
4.4466205,1.9361498,3.7213655,4.190902,-1.1986398,-1.1937529,18.0,3
4.1889434,1.2091283,0.37363526,-4.6678133,0.3451912,4.8951597,18.0,3
3.8247476,1.3122237,0.30160236,-1.0338632,0.07887143,7.026556,18.0,3
2.8209443,3.3750331,-1.0185978,-2.8861985,-0.64725536,8.706401,18.0,3
4.327283,4.4342723,0.43913302,-2.7009668,-0.36390114,6.83169,18.0,3
0.9210905,3.3469982,1.2008579,-1.0659598,-4.8897495,6.056921,18.0,3
0.22998989,2.2444434,4.7965426,-1.0721383,-17.434025,1.482727,18.0,3
-0.9829194,-0.2046142,0.4539991,7.6019387,-1.0020982,2.309245,18.0,3
-3.011724,1.303411,3.1621208,-1.4297388,-2.8744001,1.8926525,18.0,3
0.8871485,1.2171394,0.14368561,3.2609906,6.953636,-1.5138288,18.0,3
1.5738227,3.193394,0.70887816,-1.429704,3.240029,-8.22188,18.0,3
5.2518134,5.209484,-3.7081761,3.925612,3.0534885,-6.319488,18.0,3
3.2056694,1.927364,1.986384,-4.7163334,2.436497,-13.583496,18.0,3
5.951825,1.8210566,0.5179472,3.347908,-1.4744891,-7.083157,18.0,3
2.4241004,0.0878356,-3.4309235,5.9209247,2.2746003,-8.482754,18.0,3
-2.3244097,2.3554308,-0.9425848,-2.0846736,-7.6600757,-2.5089283,18.0,3
4.224661,2.640017,3.324674,-11.797483,-5.2686253,0.27029914,18.0,3
7.748137,1.918989,3.8493648,-1.8869802,-2.0007057,6.143018,18.0,3
0.4787264,2.3552556,-4.4210544,3.0514114,2.8855703,5.411062,18.0,3
1.9932257,-0.7553716,1.3140709,-0.76145226,-6.746326,7.008771,18.0,3
3.3551624,3.7234883,-2.3101163,6.243392,7.873861,4.593445,18.0,3
2.570596,4.898075,-0.87250936,-7.7524734,-0.6636614,9.375612,18.0,3
1.1432716,3.4334836,-0.8017396,-0.65540606,-0.34189254,8.661424,18.0,3
-0.01095491,3.0547457,4.7284093,-0.92945766,-13.175106,2.1105044,18.0,3
-0.1975992,0.2156965,-0.96968526,11.361657,-1.9012569,1.4929372,18.0,3
-3.7961063,0.5621356,4.3561697,-4.5151844,-3.4884593,7.2031484,18.0,3
-0.15110861,2.1073744,-0.26761812,7.369269,7.497114,-1.3609903,18.0,3
2.1635876,3.3961444,0.5435604,-4.7614503,0.25425956,-8.493383,18.0,3
4.4769926,3.670401,-1.4798685,3.6022549,4.9196467,-7.839216,18.0,3
3.066918,1.809915,-0.2997962,0.53185415,0.92739815,-11.0958605,18.0,3
3.1297483,1.0089033,0.2264388,1.8034836,-1.01641,-8.29932,18.0,3
3.192194,0.88037187,-0.17591158,0.26506317,-0.5329188,-6.019902,18.0,3
7.0625544,2.2614028,7.586454,2.1024585,-4.378246,-4.4326477,18.0,3
5.351918,3.2020657,3.136415,7.2543216,-1.2844052,-1.5761545,18.0,3
3.68661,1.8907728,-0.69381094,-4.359955,-2.3514297,7.077572,18.0,3
3.27731,0.9311941,0.24011353,-0.59639645,-0.46544442,5.4751678,18.0,3
2.8832269,3.4250436,-1.1075951,-0.09538224,-0.9122487,7.705524,18.0,3
2.602549,4.1207986,-1.107981,-2.586543,-1.7160251,8.515479,18.0,3
1.9544443,3.950452,1.4026785,1.4421656,-2.6687481,7.81075,18.0,3
0.6767441,0.7218001,0.14070627,-0.029810224,-0.07984881,-0.03726278,17.0,3
0.6979519,0.7527207,0.20842293,-0.13946927,-0.22464132,-0.044715334,17.0,3
0.60947084,0.7636354,0.13597533,-0.46205845,-0.536584,-0.119240895,17.0,3
0.62604445,0.7593996,0.14359751,-0.40563196,-0.6430491,-0.33536503,17.0,3
0.6681403,0.7561129,0.17676583,-0.536584,-0.82191044,-0.35452873,17.0,3
0.6228688,0.7747589,0.13789357,-0.5280668,-0.98586667,-0.35452873,17.0,3
0.53694093,0.81262463,0.32259953,-0.57278216,-1.4628303,-0.26616272,17.0,3
0.38768446,0.7555603,0.5082995,-1.2424475,-1.4202442,-0.9613797,17.0,3
0.46961498,0.59632957,0.64349246,-2.070746,-1.7034414,-1.3648823,17.0,3
0.7265626,0.31065437,0.63216597,-2.6328816,-1.6981181,-1.228607,17.0,3
1.1432571,0.39252457,0.69636697,-3.4228525,-1.3372015,0.036198128,17.0,3
1.8440506,0.79871714,0.7071763,-3.58255,-1.0614569,0.59301054,17.0,3
2.7699199,0.97177297,0.5161085,-2.5413215,-1.5256447,2.0089962,17.0,3
3.5339565,1.4530181,1.2038822,-1.6033641,-0.7942295,4.8707776,17.0,3
2.9344878,2.1070364,0.56281745,-3.2812538,-4.8196745,5.9418163,17.0,3
2.343931,1.6152817,0.19052386,-0.29597294,-2.9107554,5.666072,17.0,3
2.0726864,0.8249356,0.29649508,0.83681554,-2.3773654,4.650395,17.0,3
1.6605513,1.4047949,0.29108992,1.1136248,-0.1927018,6.5976415,17.0,3
0.8009418,1.8365223,0.13611133,0.41201988,1.0721034,6.847834,17.0,3
0.74574214,1.7386875,-0.02755247,0.47802824,1.5597135,5.870485,17.0,3
0.39124417,1.711724,-0.05404959,0.79848814,1.3606237,5.171009,17.0,3
-0.16346268,1.6649336,0.44585592,-1.2520294,-0.201219,4.555641,17.0,3
-1.5936773,1.2186306,0.6490556,-2.2634478,-3.7560883,2.5881662,17.0,3
-3.109816,0.33402848,0.5666606,-2.7020838,-2.566873,0.6132389,17.0,3
-2.0289087,-0.8432647,0.941788,0.70692813,2.9160786,0.49506265,17.0,3
-2.7787318,-1.0876935,0.13708049,2.954406,2.0781984,-2.3092277,17.0,3
-1.2852918,-0.54531586,2.4604473,1.0241941,1.6597906,-3.2024698,17.0,3
-0.9759197,0.500505,0.027097574,-1.1157541,1.7939366,-3.5697742,17.0,3
0.12087176,1.5772848,0.47864786,3.640041,4.431077,-4.7323728,17.0,3
0.8538087,1.9564555,1.1338327,2.9948628,3.1300735,-5.2285004,17.0,3
0.89427644,2.0197341,0.19853392,-0.26190412,0.31833062,-6.4485903,17.0,3
1.4622529,2.1388993,-0.75588393,1.7268636,1.2051847,-7.0149846,17.0,3
1.8885931,2.1936595,-0.06113738,3.271672,2.170823,-6.0663805,17.0,3
1.0762099,1.4123013,0.30434233,-0.030874874,-2.414628,-7.195975,17.0,3
4.465793,1.8642519,0.3447976,6.592318,4.7195973,-4.1979184,17.0,3
2.860145,1.6726459,2.0274646,4.747278,1.2584172,-2.9895396,17.0,3
3.4446902,1.611068,1.9023724,3.546352,-0.7420616,-0.031939525,17.0,3
3.2747047,1.262748,3.2221456,3.2738013,0.50145054,0.8570439,17.0,3
3.0004203,1.5264549,3.11996,-0.40456733,-1.4947698,3.6932738,17.0,3
2.555568,1.2545052,2.1216102,-2.375236,-0.11604694,4.378909,17.0,3
2.4980707,1.6328093,0.49121356,-3.4143353,1.5139335,6.1802983,17.0,3
2.3043463,2.9318626,-0.2640795,-4.006281,-0.07452556,8.4320345,17.0,3
1.523082,2.8577738,-0.64526606,-2.1250432,0.29064968,7.6090593,17.0,3
1.3033345,2.6887546,0.13392493,-2.3773654,-1.0465518,6.937265,17.0,3
0.92442715,2.5309298,-0.118728474,-1.7407042,-1.3180377,5.9513984,17.0,3
0.47261924,1.6353585,0.23465283,-0.7803891,-0.16927949,6.522051,17.0,3
-2.198358,1.5398116,0.20388734,-2.2389607,-2.7414758,7.168294,17.0,3
-5.0414906,0.63510025,-0.0708655,1.527774,1.2232838,3.296159,17.0,3
-3.780365,0.2646895,1.5135376,0.6121742,-0.8900481,-2.3731067,17.0,3
-2.5854611,1.0403755,0.553547,1.951505,2.293258,-4.6312313,17.0,3
0.1216264,-0.35134143,0.79012775,-3.4862952,0.1948311,-1.9363207,19.0,3
-0.19423679,-0.70535195,0.7395076,-2.9452083,-0.9575749,1.3340424,19.0,3
0.7855261,-1.5332468,0.89698774,-3.5477483,-0.35529667,3.357647,19.0,3
0.93411124,-2.9297416,1.9648926,-2.3578002,-1.3009335,3.8522034,19.0,3
2.325963,-2.6078823,2.3113718,-5.5582104,-0.5094616,3.19678,19.0,3
1.5756778,-1.6053381,1.6499755,-3.605117,-0.81601125,2.3619366,19.0,3
0.80905724,-0.40692043,1.5033615,-5.1609387,-0.83267915,2.572912,19.0,3
1.4272401,0.005803545,1.7750686,-4.414234,-2.3828804,-0.26858872,19.0,3
0.7812673,0.5438477,1.2468649,-1.8436611,-1.9176805,2.0433443,19.0,3
0.12552321,0.87311554,0.8486784,-1.5352265,0.9984505,3.5377474,19.0,3
-0.89154035,1.2005045,0.48605266,2.7301488,-0.49352676,-1.8851126,19.0,3
-3.566155,2.513614,-2.058228,8.386185,-0.59896207,-3.128014,19.0,3
-1.2030883,3.018913,-1.7326587,2.1764605,0.77262235,-4.588052,19.0,3
0.44006866,1.0316136,2.4657922,5.1026096,0.77665406,-6.3493333,19.0,3
1.6704699,0.2775579,1.9909261,3.42568,1.1605916,-4.5388856,19.0,3
2.0744686,0.35754052,1.3854545,2.0705016,1.2340176,-4.0134544,19.0,3
1.1721705,-0.63392717,2.143252,7.0363297,0.70921457,-2.130663,19.0,3
1.8357149,-0.34936577,0.64118445,1.6514829,0.070005156,-4.307647,19.0,3
2.941179,-2.8476107,2.6169736,-1.9142946,-2.0635726,2.3135562,19.0,3
3.4555314,-5.172436,2.1219225,-3.8524652,-1.9677889,4.0291276,19.0,3
2.7442167,-3.1202273,0.21562085,-4.087439,-2.690687,4.818575,19.0,3
1.7456478,-1.1759188,1.1720029,-2.3356695,-1.0473721,6.4452567,19.0,3
2.2917626,0.50479925,1.7298768,-2.1117437,1.0383487,3.5288813,19.0,3
1.5204061,0.61438096,1.7879784,-5.7873197,-1.1833856,2.646687,19.0,3
0.9604694,0.5406328,2.365272,-2.5821621,-2.4313483,1.6856041,19.0,3
0.59400713,1.1500797,0.9660001,-2.0563295,1.4819242,3.1843882,19.0,3
